timestamp,zone_id,time_of_day,current_count,flow_rate,average_velocity,occupancy_after_5_min
2026-01-02 03:33:00,Hall 1,3.55,202,4.28,1.43,223
2026-01-02 03:34:00,Open Arena,3.57,194,-27.7,1.68,36
2026-01-02 03:35:00,Hall 3,3.58,209,17.85,1.48,314
2026-01-02 03:36:00,Hall 3,3.6,94,-2.53,1.43,99
2026-01-02 03:37:00,Hall 2,3.62,231,16.26,1.34,326
2026-01-02 03:38:00,Hall 1,3.63,227,-13.42,1.54,156
2026-01-02 03:39:00,Hall 2,3.65,266,20.02,1.47,366
2026-01-02 03:40:00,Hall 2,3.67,236,3.89,1.38,274
2026-01-02 03:41:00,Hall 2,3.68,187,7.62,1.51,222
2026-01-02 03:42:00,Open Arena,3.7,216,1.74,1.4,213
2026-01-02 03:43:00,Hall 1,3.72,59,-12.86,1.6,0
2026-01-02 03:44:00,Hall 2,3.73,277,5.53,1.51,321
2026-01-02 03:45:00,Hall 3,3.75,204,-0.26,1.42,189
2026-01-02 03:46:00,Hall 2,3.77,154,-15.35,1.31,69
2026-01-02 03:47:00,Hall 3,3.78,242,18.03,1.48,334
2026-01-02 03:48:00,Hall 1,3.8,235,10.2,1.42,310
2026-01-02 03:49:00,Hall 3,3.82,226,-24.97,1.29,97
2026-01-02 03:50:00,Hall 1,3.83,211,15.15,1.34,300
2026-01-02 03:51:00,Hall 1,3.85,225,-9.39,1.48,179
2026-01-02 03:52:00,Hall 3,3.87,200,5.7,1.56,200
2026-01-02 03:53:00,Open Arena,3.88,272,2.97,1.36,283
2026-01-02 03:54:00,Hall 1,3.9,179,-4.54,1.6,158
2026-01-02 03:55:00,Hall 3,3.92,175,8.93,1.4,218
2026-01-02 03:56:00,Hall 2,3.93,232,-2.95,1.44,219
2026-01-02 03:57:00,Hall 3,3.95,320,0.45,1.46,324
2026-01-02 03:58:00,Hall 1,3.97,237,1.75,1.43,250
2026-01-02 03:59:00,Hall 2,3.98,170,-4.56,1.37,171
2026-01-02 04:00:00,Open Arena,4.0,174,14.38,1.33,268
2026-01-02 04:01:00,Open Arena,4.02,253,-4.22,1.51,239
2026-01-02 04:02:00,Hall 1,4.03,226,19.33,1.41,311
2026-01-02 04:03:00,Hall 2,4.05,201,-2.33,1.55,197
2026-01-02 04:04:00,Hall 2,4.07,230,15.17,1.32,318
2026-01-02 04:05:00,Hall 3,4.08,122,-8.17,1.52,78
2026-01-02 04:06:00,Hall 2,4.1,104,-18.26,1.54,17
2026-01-02 04:07:00,Hall 3,4.12,211,9.23,1.42,285
2026-01-02 04:08:00,Hall 3,4.13,263,-10.31,1.49,223
2026-01-02 04:09:00,Hall 2,4.15,223,11.64,1.27,276
2026-01-02 04:10:00,Hall 1,4.17,195,26.18,1.62,341
2026-01-02 04:11:00,Hall 1,4.18,310,-1.51,1.53,303
2026-01-02 04:12:00,Hall 1,4.2,253,-2.55,1.52,242
2026-01-02 04:13:00,Hall 1,4.22,200,14.97,1.15,282
2026-01-02 04:14:00,Hall 1,4.23,207,-2.37,1.47,180
2026-01-02 04:15:00,Hall 1,4.25,223,-10.98,1.34,160
2026-01-02 04:16:00,Hall 1,4.27,220,-1.16,1.55,206
2026-01-02 04:17:00,Hall 1,4.28,223,7.06,1.61,259
2026-01-02 04:18:00,Hall 2,4.3,230,5.4,1.51,252
2026-01-02 04:19:00,Open Arena,4.32,126,7.92,1.45,153
2026-01-02 04:20:00,Open Arena,4.33,261,15.39,1.54,361
2026-01-02 04:21:00,Hall 3,4.35,246,8.94,1.54,316
2026-01-02 04:22:00,Open Arena,4.37,222,8.27,1.39,280
2026-01-02 04:23:00,Hall 3,4.38,137,6.03,1.38,161
2026-01-02 04:24:00,Hall 2,4.4,209,14.51,1.39,288
2026-01-02 04:25:00,Hall 2,4.42,330,-6.07,1.38,320
2026-01-02 04:26:00,Hall 1,4.43,140,-3.46,1.61,136
2026-01-02 04:27:00,Hall 2,4.45,244,7.29,1.47,285
2026-01-02 04:28:00,Hall 2,4.47,188,14.99,1.31,284
2026-01-02 04:29:00,Hall 1,4.48,193,6.64,1.62,237
2026-01-02 04:30:00,Hall 3,4.5,186,2.56,1.4,203
2026-01-02 04:31:00,Hall 2,4.52,211,8.83,1.38,259
2026-01-02 04:32:00,Hall 2,4.53,196,18.49,1.54,297
2026-01-02 04:33:00,Open Arena,4.55,292,10.04,1.42,342
2026-01-02 04:34:00,Open Arena,4.57,244,1.58,1.48,266
2026-01-02 04:35:00,Open Arena,4.58,210,-7.39,1.49,186
2026-01-02 04:36:00,Hall 3,4.6,228,-6.16,1.45,208
2026-01-02 04:37:00,Hall 3,4.62,210,0.03,1.67,209
2026-01-02 04:38:00,Open Arena,4.63,185,7.66,1.58,232
2026-01-02 04:39:00,Hall 3,4.65,200,27.81,1.46,313
2026-01-02 04:40:00,Hall 1,4.67,197,7.86,1.41,212
2026-01-02 04:41:00,Hall 1,4.68,203,-13.45,1.48,138
2026-01-02 04:42:00,Hall 3,4.7,154,0.5,1.41,159
2026-01-02 04:43:00,Hall 3,4.72,236,-17.69,1.51,176
2026-01-02 04:44:00,Hall 2,4.73,282,-14.81,1.32,212
2026-01-02 04:45:00,Hall 2,4.75,244,16.21,1.51,324
2026-01-02 04:46:00,Hall 2,4.77,238,11.49,1.56,273
2026-01-02 04:47:00,Hall 1,4.78,280,8.65,1.34,308
2026-01-02 04:48:00,Open Arena,4.8,141,20.11,1.49,252
2026-01-02 04:49:00,Open Arena,4.82,184,3.63,1.42,185
2026-01-02 04:50:00,Hall 3,4.83,299,10.87,1.48,346
2026-01-02 04:51:00,Hall 1,4.85,158,8.52,1.38,204
2026-01-02 04:52:00,Hall 1,4.87,140,9.6,1.52,185
2026-01-02 04:53:00,Hall 2,4.88,280,12.15,1.38,355
2026-01-02 04:54:00,Hall 1,4.9,246,-2.79,1.54,229
2026-01-02 04:55:00,Hall 1,4.92,111,-1.81,1.53,88
2026-01-02 04:56:00,Open Arena,4.93,169,14.95,1.34,234
2026-01-02 04:57:00,Hall 3,4.95,223,20.1,1.55,330
2026-01-02 04:58:00,Open Arena,4.97,214,6.04,1.26,242
2026-01-02 04:59:00,Open Arena,4.98,226,7.6,1.33,301
2026-01-02 05:00:00,Hall 2,5.0,166,2.6,1.44,150
2026-01-02 05:01:00,Hall 2,5.02,164,12.48,1.41,234
2026-01-02 05:02:00,Hall 1,5.03,253,11.33,1.44,334
2026-01-02 05:03:00,Hall 1,5.05,197,-5.72,1.69,154
2026-01-02 05:04:00,Hall 1,5.07,100,-0.07,1.44,87
2026-01-02 05:05:00,Hall 3,5.08,206,26.18,1.47,339
2026-01-02 05:06:00,Hall 3,5.1,215,1.96,1.53,232
2026-01-02 05:07:00,Hall 1,5.12,175,-4.28,1.32,156
2026-01-02 05:08:00,Hall 3,5.13,244,18.64,1.37,332
2026-01-02 05:09:00,Open Arena,5.15,310,2.28,1.5,310
2026-01-02 05:10:00,Hall 3,5.17,254,9.1,1.58,286
2026-01-02 05:11:00,Hall 1,5.18,137,-4.67,1.52,133
2026-01-02 05:12:00,Hall 3,5.2,114,-8.2,1.5,71
2026-01-02 05:13:00,Open Arena,5.22,278,-3.9,1.61,238
2026-01-02 05:14:00,Open Arena,5.23,223,17.88,1.33,301
2026-01-02 05:15:00,Hall 2,5.25,219,20.98,1.49,319
2026-01-02 05:16:00,Hall 3,5.27,195,12.01,1.48,256
2026-01-02 05:17:00,Hall 3,5.28,154,2.12,1.3,142
2026-01-02 05:18:00,Hall 2,5.3,121,4.38,1.4,150
2026-01-02 05:19:00,Hall 1,5.32,236,-11.56,1.47,181
2026-01-02 05:20:00,Hall 2,5.33,215,25.34,1.6,340
2026-01-02 05:21:00,Open Arena,5.35,183,11.91,1.41,249
2026-01-02 05:22:00,Hall 3,5.37,251,-14.83,1.47,164
2026-01-02 05:23:00,Hall 3,5.38,298,13.87,1.36,358
2026-01-02 05:24:00,Hall 1,5.4,177,9.98,1.35,211
2026-01-02 05:25:00,Open Arena,5.42,283,-0.09,1.46,288
2026-01-02 05:26:00,Hall 1,5.43,313,-3.71,1.34,320
2026-01-02 05:27:00,Hall 3,5.45,235,5.67,1.45,270
2026-01-02 05:28:00,Open Arena,5.47,116,0.91,1.4,134
2026-01-02 05:29:00,Hall 1,5.48,177,-0.44,1.38,194
2026-01-02 05:30:00,Hall 1,5.5,173,-3.27,1.39,168
2026-01-02 05:31:00,Hall 3,5.52,112,22.05,1.39,228
2026-01-02 05:32:00,Open Arena,5.53,242,-6.96,1.34,210
2026-01-02 05:33:00,Hall 1,5.55,226,-11.01,1.28,187
2026-01-02 05:34:00,Hall 3,5.57,243,-5.75,1.41,222
2026-01-02 05:35:00,Hall 1,5.58,236,12.45,1.45,303
2026-01-02 05:36:00,Hall 2,5.6,137,-2.07,1.31,102
2026-01-02 05:37:00,Open Arena,5.62,264,22.73,1.47,378
2026-01-02 05:38:00,Hall 1,5.63,181,-3.68,1.43,170
2026-01-02 05:39:00,Open Arena,5.65,146,10.09,1.53,211
2026-01-02 05:40:00,Hall 2,5.67,157,10.45,1.49,209
2026-01-02 05:41:00,Hall 2,5.68,168,0.41,1.48,178
2026-01-02 05:42:00,Hall 1,5.7,197,16.21,1.38,284
2026-01-02 05:43:00,Open Arena,5.72,185,19.22,1.55,301
2026-01-02 05:44:00,Hall 1,5.73,242,18.35,1.57,323
2026-01-02 05:45:00,Hall 2,5.75,115,23.84,1.4,260
2026-01-02 05:46:00,Hall 2,5.77,239,7.76,1.23,282
2026-01-02 05:47:00,Hall 2,5.78,260,-9.61,1.35,242
2026-01-02 05:48:00,Hall 3,5.8,262,5.23,1.46,301
2026-01-02 05:49:00,Hall 1,5.82,172,1.76,1.32,182
2026-01-02 05:50:00,Hall 3,5.83,260,8.17,1.45,321
2026-01-02 05:51:00,Hall 3,5.85,276,-3.45,1.47,256
2026-01-02 05:52:00,Hall 1,5.87,241,2.21,1.58,230
2026-01-02 05:53:00,Open Arena,5.88,284,-22.27,1.33,189
2026-01-02 05:54:00,Open Arena,5.9,137,-8.01,1.26,114
2026-01-02 05:55:00,Hall 1,5.92,231,-3.51,1.46,200
2026-01-02 05:56:00,Hall 1,5.93,318,2.83,1.4,312
2026-01-02 05:57:00,Open Arena,5.95,197,11.73,1.44,238
2026-01-02 05:58:00,Hall 1,5.97,255,10.91,1.53,334
2026-01-02 05:59:00,Hall 3,5.98,197,0.43,1.35,217
2026-01-02 06:00:00,Hall 2,6.0,316,26.84,1.39,442
2026-01-02 06:01:00,Open Arena,6.02,217,3.17,1.51,261
2026-01-02 06:02:00,Open Arena,6.03,314,15.25,1.47,428
2026-01-02 06:03:00,Hall 1,6.05,227,-7.85,1.52,187
2026-01-02 06:04:00,Open Arena,6.07,164,19.41,1.32,261
2026-01-02 06:05:00,Hall 3,6.08,262,-18.57,1.56,153
2026-01-02 06:06:00,Open Arena,6.1,252,5.55,1.51,257
2026-01-02 06:07:00,Hall 3,6.12,249,-13.49,1.42,159
2026-01-02 06:08:00,Open Arena,6.13,314,6.49,1.43,350
2026-01-02 06:09:00,Hall 2,6.15,298,-8.92,1.5,237
2026-01-02 06:10:00,Hall 2,6.17,264,-2.56,1.4,243
2026-01-02 06:11:00,Hall 2,6.18,201,-3.9,1.48,188
2026-01-02 06:12:00,Hall 3,6.2,214,13.25,1.52,279
2026-01-02 06:13:00,Hall 2,6.22,328,2.8,1.4,334
2026-01-02 06:14:00,Hall 1,6.23,280,6.64,1.63,363
2026-01-02 06:15:00,Hall 1,6.25,262,-7.77,1.52,226
2026-01-02 06:16:00,Hall 3,6.27,256,-1.0,1.54,253
2026-01-02 06:17:00,Hall 1,6.28,283,4.36,1.35,303
2026-01-02 06:18:00,Hall 3,6.3,359,1.11,1.32,361
2026-01-02 06:19:00,Open Arena,6.32,258,-11.85,1.45,206
2026-01-02 06:20:00,Open Arena,6.33,336,-7.61,1.46,293
2026-01-02 06:21:00,Hall 3,6.35,250,19.8,1.47,355
2026-01-02 06:22:00,Hall 2,6.37,316,11.07,1.63,377
2026-01-02 06:23:00,Hall 3,6.38,369,22.05,1.37,467
2026-01-02 06:24:00,Hall 1,6.4,199,-9.54,1.45,145
2026-01-02 06:25:00,Hall 1,6.42,333,21.62,1.32,421
2026-01-02 06:26:00,Hall 3,6.43,282,16.73,1.38,358
2026-01-02 06:27:00,Open Arena,6.45,327,9.82,1.33,405
2026-01-02 06:28:00,Open Arena,6.47,310,3.96,1.47,353
2026-01-02 06:29:00,Hall 1,6.48,364,3.01,1.43,383
2026-01-02 06:30:00,Hall 1,6.5,264,8.09,1.52,323
2026-01-02 06:31:00,Hall 2,6.52,1675,-50.0,1.0,1460
2026-01-02 06:32:00,Hall 3,6.53,231,10.94,1.28,274
2026-01-02 06:33:00,Hall 1,6.55,303,8.08,1.26,355
2026-01-02 06:34:00,Hall 1,6.57,372,-15.46,1.36,273
2026-01-02 06:35:00,Open Arena,6.58,370,12.79,1.37,427
2026-01-02 06:36:00,Hall 1,6.6,262,12.95,1.5,326
2026-01-02 06:37:00,Hall 2,6.62,352,-7.14,1.36,291
2026-01-02 06:38:00,Hall 1,6.63,328,-6.67,1.39,285
2026-01-02 06:39:00,Open Arena,6.65,350,14.29,1.36,434
2026-01-02 06:40:00,Hall 3,6.67,300,-2.47,1.54,295
2026-01-02 06:41:00,Hall 3,6.68,394,8.85,1.45,422
2026-01-02 06:42:00,Hall 3,6.7,372,-4.34,1.46,357
2026-01-02 06:43:00,Hall 2,6.72,286,16.48,1.31,383
2026-01-02 06:44:00,Open Arena,6.73,309,1.54,1.49,300
2026-01-02 06:45:00,Open Arena,6.75,376,11.71,1.3,439
2026-01-02 06:46:00,Hall 3,6.77,385,11.62,1.41,452
2026-01-02 06:47:00,Hall 1,6.78,228,6.75,1.36,261
2026-01-02 06:48:00,Hall 1,6.8,388,13.31,1.53,459
2026-01-02 06:49:00,Hall 2,6.82,388,3.04,1.53,397
2026-01-02 06:50:00,Hall 3,6.83,454,-6.01,1.39,430
2026-01-02 06:51:00,Open Arena,6.85,378,-3.25,1.24,376
2026-01-02 06:52:00,Hall 3,6.87,375,-3.55,1.49,352
2026-01-02 06:53:00,Open Arena,6.88,403,26.33,1.5,553
2026-01-02 06:54:00,Hall 1,6.9,349,4.69,1.43,374
2026-01-02 06:55:00,Hall 1,6.92,350,12.44,1.45,429
2026-01-02 06:56:00,Open Arena,6.93,356,13.51,1.48,430
2026-01-02 06:57:00,Open Arena,6.95,437,2.14,1.62,448
2026-01-02 06:58:00,Hall 1,6.97,314,-6.92,1.35,296
2026-01-02 06:59:00,Hall 3,6.98,387,3.69,1.4,420
2026-01-02 07:00:00,Hall 1,7.0,433,6.58,1.36,484
2026-01-02 07:01:00,Hall 3,7.02,490,-2.3,1.38,480
2026-01-02 07:02:00,Hall 3,7.03,478,-3.22,1.3,450
2026-01-02 07:03:00,Open Arena,7.05,360,13.15,1.43,436
2026-01-02 07:04:00,Hall 2,7.07,436,-2.69,1.32,417
2026-01-02 07:05:00,Hall 1,7.08,2062,-50.0,1.15,1807
2026-01-02 07:06:00,Hall 3,7.1,410,15.41,1.31,469
2026-01-02 07:07:00,Hall 2,7.12,477,10.5,1.55,554
2026-01-02 07:08:00,Open Arena,7.13,461,4.33,1.32,488
2026-01-02 07:09:00,Open Arena,7.15,393,1.28,1.38,416
2026-01-02 07:10:00,Open Arena,7.17,454,20.84,1.38,558
2026-01-02 07:11:00,Hall 3,7.18,489,0.36,1.34,478
2026-01-02 07:12:00,Hall 3,7.2,491,7.97,1.48,526
2026-01-02 07:13:00,Hall 3,7.22,401,6.33,1.54,466
2026-01-02 07:14:00,Hall 3,7.23,1500,-50.0,1.21,1234
2026-01-02 07:15:00,Hall 3,7.25,482,14.43,1.43,557
2026-01-02 07:16:00,Open Arena,7.27,571,-0.37,1.39,579
2026-01-02 07:17:00,Hall 3,7.28,481,2.61,1.45,499
2026-01-02 07:18:00,Hall 3,7.3,514,-4.07,1.28,481
2026-01-02 07:19:00,Hall 3,7.32,446,22.57,1.29,537
2026-01-02 07:20:00,Hall 2,7.33,567,19.22,1.33,656
2026-01-02 07:21:00,Hall 3,7.35,524,9.78,1.36,559
2026-01-02 07:22:00,Open Arena,7.37,609,-19.49,1.28,506
2026-01-02 07:23:00,Hall 3,7.38,594,11.28,1.28,649
2026-01-02 07:24:00,Hall 3,7.4,619,23.52,1.25,722
2026-01-02 07:25:00,Hall 2,7.42,558,19.8,1.49,669
2026-01-02 07:26:00,Hall 3,7.43,517,7.99,1.49,553
2026-01-02 07:27:00,Hall 1,7.45,568,10.36,1.27,604
2026-01-02 07:28:00,Open Arena,7.47,609,12.02,1.32,682
2026-01-02 07:29:00,Open Arena,7.48,622,3.77,1.28,634
2026-01-02 07:30:00,Open Arena,7.5,576,16.21,1.31,647
2026-01-02 07:31:00,Hall 3,7.52,603,13.46,1.38,703
2026-01-02 07:32:00,Hall 2,7.53,586,3.48,1.42,625
2026-01-02 07:33:00,Hall 2,7.55,602,-0.37,1.46,599
2026-01-02 07:34:00,Open Arena,7.57,559,-15.73,1.36,485
2026-01-02 07:35:00,Open Arena,7.58,571,-9.56,1.52,516
2026-01-02 07:36:00,Open Arena,7.6,727,3.26,1.51,757
2026-01-02 07:37:00,Hall 1,7.62,527,13.29,1.37,614
2026-01-02 07:38:00,Hall 1,7.63,662,-2.66,1.28,654
2026-01-02 07:39:00,Hall 2,7.65,584,-6.63,1.28,551
2026-01-02 07:40:00,Hall 2,7.67,577,8.96,1.43,623
2026-01-02 07:41:00,Hall 2,7.68,641,-0.52,1.35,663
2026-01-02 07:42:00,Hall 3,7.7,614,-2.44,1.56,604
2026-01-02 07:43:00,Open Arena,7.72,670,13.36,1.29,712
2026-01-02 07:44:00,Hall 3,7.73,708,-6.54,1.45,666
2026-01-02 07:45:00,Open Arena,7.75,784,9.91,1.4,847
2026-01-02 07:46:00,Hall 2,7.77,824,23.2,1.33,932
2026-01-02 07:47:00,Hall 1,7.78,786,-7.49,1.42,764
2026-01-02 07:48:00,Hall 1,7.8,716,12.25,1.41,768
2026-01-02 07:49:00,Hall 1,7.82,642,-0.25,1.33,629
2026-01-02 07:50:00,Open Arena,7.83,698,4.56,1.42,763
2026-01-02 07:51:00,Hall 2,7.85,727,5.32,1.46,730
2026-01-02 07:52:00,Open Arena,7.87,647,12.08,1.39,686
2026-01-02 07:53:00,Hall 1,7.88,788,4.35,1.31,803
2026-01-02 07:54:00,Open Arena,7.9,831,12.95,1.34,901
2026-01-02 07:55:00,Open Arena,7.92,741,5.17,1.42,763
2026-01-02 07:56:00,Hall 3,7.93,738,2.96,1.34,741
2026-01-02 07:57:00,Hall 3,7.95,761,6.59,1.51,810
2026-01-02 07:58:00,Open Arena,7.97,2628,-50.0,1.0,2409
2026-01-02 07:59:00,Open Arena,7.98,813,-4.03,1.21,792
2026-01-02 08:00:00,Hall 2,8.0,835,54.92,1.42,1086
2026-01-02 08:01:00,Hall 2,8.02,834,45.88,1.18,1077
2026-01-02 08:02:00,Open Arena,8.03,929,25.83,1.44,1045
2026-01-02 08:03:00,Hall 2,8.05,850,43.95,1.31,1077
2026-01-02 08:04:00,Open Arena,8.07,825,74.76,1.24,1157
2026-01-02 08:05:00,Hall 2,8.08,933,52.55,1.36,1206
2026-01-02 08:06:00,Open Arena,8.1,865,47.13,1.3,1109
2026-01-02 08:07:00,Hall 3,8.12,928,11.74,1.31,962
2026-01-02 08:08:00,Hall 3,8.13,842,27.14,1.36,986
2026-01-02 08:09:00,Hall 3,8.15,907,46.21,1.28,1130
2026-01-02 08:10:00,Hall 2,8.17,987,36.95,1.45,1193
2026-01-02 08:11:00,Open Arena,8.18,881,37.95,1.41,1056
2026-01-02 08:12:00,Hall 3,8.2,917,3.9,1.37,951
2026-01-02 08:13:00,Hall 1,8.22,1001,39.15,1.29,1188
2026-01-02 08:14:00,Open Arena,8.23,887,43.58,1.26,1100
2026-01-02 08:15:00,Hall 2,8.25,998,24.4,1.21,1135
2026-01-02 08:16:00,Hall 3,8.27,941,52.13,1.24,1188
2026-01-02 08:17:00,Open Arena,8.28,885,63.66,1.43,1179
2026-01-02 08:18:00,Hall 2,8.3,961,57.79,1.2,1231
2026-01-02 08:19:00,Hall 3,8.32,994,33.18,1.17,1172
2026-01-02 08:20:00,Open Arena,8.33,1011,32.32,1.24,1156
2026-01-02 08:21:00,Open Arena,8.35,946,32.68,1.47,1097
2026-01-02 08:22:00,Hall 2,8.37,1042,50.87,1.15,1312
2026-01-02 08:23:00,Hall 2,8.38,964,52.85,1.36,1243
2026-01-02 08:24:00,Open Arena,8.4,1011,19.38,1.39,1126
2026-01-02 08:25:00,Hall 2,8.42,1075,66.49,1.26,1401
2026-01-02 08:26:00,Hall 3,8.43,1094,26.72,1.34,1240
2026-01-02 08:27:00,Hall 2,8.45,1022,26.33,1.41,1153
2026-01-02 08:28:00,Open Arena,8.47,1027,67.79,1.29,1368
2026-01-02 08:29:00,Hall 2,8.48,1086,33.36,1.26,1252
2026-01-02 08:30:00,Hall 3,8.5,1063,57.14,1.39,1346
2026-01-02 08:31:00,Hall 3,8.52,1112,59.62,1.25,1406
2026-01-02 08:32:00,Hall 1,8.53,1123,34.85,1.21,1299
2026-01-02 08:33:00,Hall 2,8.55,1048,64.67,1.16,1414
2026-01-02 08:34:00,Hall 3,8.57,1184,46.07,1.15,1453
2026-01-02 08:35:00,Open Arena,8.58,1134,47.97,1.14,1368
2026-01-02 08:36:00,Hall 3,8.6,1116,43.36,1.2,1347
2026-01-02 08:37:00,Hall 2,8.62,1173,46.21,1.23,1404
2026-01-02 08:38:00,Hall 3,8.63,1254,35.76,1.18,1432
2026-01-02 08:39:00,Hall 3,8.65,1159,36.87,1.31,1344
2026-01-02 08:40:00,Open Arena,8.67,1195,17.77,1.21,1259
2026-01-02 08:41:00,Hall 1,8.68,1237,30.52,1.12,1367
2026-01-02 08:42:00,Hall 2,8.7,1275,59.06,1.25,1586
2026-01-02 08:43:00,Hall 3,8.72,1316,29.02,0.99,1467
2026-01-02 08:44:00,Open Arena,8.73,1205,32.06,1.37,1366
2026-01-02 08:45:00,Hall 1,8.75,1231,54.3,1.38,1499
2026-01-02 08:46:00,Open Arena,8.77,1353,32.38,1.17,1492
2026-01-02 08:47:00,Open Arena,8.78,1285,84.65,1.32,1712
2026-01-02 08:48:00,Hall 3,8.8,1248,20.43,1.11,1330
2026-01-02 08:49:00,Hall 2,8.82,1250,45.53,1.27,1507
2026-01-02 08:50:00,Hall 2,8.83,1338,46.37,1.26,1560
2026-01-02 08:51:00,Hall 3,8.85,1348,53.51,1.1,1628
2026-01-02 08:52:00,Hall 1,8.87,1305,33.16,1.24,1465
2026-01-02 08:53:00,Hall 1,8.88,1276,44.25,1.36,1505
2026-01-02 08:54:00,Hall 1,8.9,1501,38.87,1.25,1693
2026-01-02 08:55:00,Hall 1,8.92,1370,65.21,1.1,1700
2026-01-02 08:56:00,Open Arena,8.93,1422,65.01,1.27,1748
2026-01-02 08:57:00,Open Arena,8.95,1432,39.17,1.17,1625
2026-01-02 08:58:00,Hall 1,8.97,1410,30.54,1.23,1564
2026-01-02 08:59:00,Open Arena,8.98,1339,49.12,1.33,1575
2026-01-02 09:00:00,Hall 2,9.0,1379,30.8,1.08,1535
2026-01-02 09:01:00,Hall 3,9.02,1476,30.42,1.18,1625
2026-01-02 09:02:00,Hall 2,9.03,1416,28.28,1.29,1550
2026-01-02 09:03:00,Open Arena,9.05,1445,42.41,1.24,1648
2026-01-02 09:04:00,Open Arena,9.07,1455,65.09,1.11,1792
2026-01-02 09:05:00,Open Arena,9.08,1449,70.94,1.09,1823
2026-01-02 09:06:00,Hall 2,9.1,1472,42.64,1.16,1699
2026-01-02 09:07:00,Hall 3,9.12,1397,23.27,0.97,1531
2026-01-02 09:08:00,Hall 2,9.13,1607,45.88,1.0,1848
2026-01-02 09:09:00,Hall 3,9.15,1464,64.87,1.18,1797
2026-01-02 09:10:00,Hall 2,9.17,1475,9.48,1.23,1539
2026-01-02 09:11:00,Hall 3,9.18,1550,54.1,1.16,1820
2026-01-02 09:12:00,Hall 2,9.2,1591,48.48,1.1,1817
2026-01-02 09:13:00,Open Arena,9.22,1583,55.69,1.11,1887
2026-01-02 09:14:00,Hall 3,9.23,1495,49.48,1.36,1741
2026-01-02 09:15:00,Hall 1,9.25,1487,34.56,1.09,1657
2026-01-02 09:16:00,Open Arena,9.27,1495,37.26,1.11,1680
2026-01-02 09:17:00,Hall 2,9.28,1499,72.6,1.14,1862
2026-01-02 09:18:00,Hall 3,9.3,1529,16.13,1.09,1609
2026-01-02 09:19:00,Hall 3,9.32,1531,27.99,1.02,1660
2026-01-02 09:20:00,Hall 2,9.33,1561,20.13,1.06,1653
2026-01-02 09:21:00,Hall 1,9.35,1560,31.05,1.12,1725
2026-01-02 09:22:00,Open Arena,9.37,2119,120.0,1.07,2746
2026-01-02 09:23:00,Hall 2,9.38,1480,58.75,1.16,1765
2026-01-02 09:24:00,Hall 3,9.4,1596,66.05,1.12,1942
2026-01-02 09:25:00,Open Arena,9.42,1536,31.3,1.3,1689
2026-01-02 09:26:00,Open Arena,9.43,1576,59.4,1.12,1893
2026-01-02 09:27:00,Hall 3,9.45,1702,39.62,1.11,1879
2026-01-02 09:28:00,Open Arena,9.47,1646,74.94,1.14,2009
2026-01-02 09:29:00,Hall 1,9.48,1580,37.12,1.16,1771
2026-01-02 09:30:00,Open Arena,9.5,1614,35.88,1.09,1757
2026-01-02 09:31:00,Open Arena,9.52,1610,23.71,1.16,1743
2026-01-02 09:32:00,Hall 3,9.53,1573,32.32,1.13,1719
2026-01-02 09:33:00,Hall 3,9.55,2659,-50.0,0.92,2411
2026-01-02 09:34:00,Hall 3,9.57,1672,56.12,1.03,1939
2026-01-02 09:35:00,Hall 3,9.58,1624,31.44,1.26,1783
2026-01-02 09:36:00,Hall 3,9.6,1618,45.96,1.22,1841
2026-01-02 09:37:00,Open Arena,9.62,1602,34.87,1.05,1757
2026-01-02 09:38:00,Open Arena,9.63,1608,44.5,1.14,1821
2026-01-02 09:39:00,Hall 2,9.65,1696,28.58,1.25,1826
2026-01-02 09:40:00,Hall 1,9.67,1666,47.27,1.17,1877
2026-01-02 09:41:00,Hall 1,9.68,1824,53.33,1.14,2095
2026-01-02 09:42:00,Open Arena,9.7,1712,25.18,1.1,1828
2026-01-02 09:43:00,Hall 2,9.72,1688,40.95,1.06,1888
2026-01-02 09:44:00,Hall 3,9.73,1659,33.62,1.19,1844
2026-01-02 09:45:00,Hall 1,9.75,1761,34.8,1.03,1932
2026-01-02 09:46:00,Hall 1,9.77,1732,68.96,1.05,2086
2026-01-02 09:47:00,Hall 1,9.78,1650,70.99,1.08,2018
2026-01-02 09:48:00,Hall 1,9.8,1691,54.62,1.01,1970
2026-01-02 09:49:00,Hall 1,9.82,1744,58.7,1.01,2031
2026-01-02 09:50:00,Open Arena,9.83,1620,21.91,1.19,1731
2026-01-02 09:51:00,Hall 2,9.85,1733,54.97,1.06,2000
2026-01-02 09:52:00,Open Arena,9.87,1721,49.95,1.27,1955
2026-01-02 09:53:00,Open Arena,9.88,1757,50.21,0.96,2014
2026-01-02 09:54:00,Hall 2,9.9,1736,43.19,1.04,1973
2026-01-02 09:55:00,Open Arena,9.92,1711,72.47,1.01,2063
2026-01-02 09:56:00,Open Arena,9.93,1721,27.24,0.97,1828
2026-01-02 09:57:00,Open Arena,9.95,1732,44.01,1.17,1943
2026-01-02 09:58:00,Hall 3,9.97,1740,37.85,1.12,1930
2026-01-02 09:59:00,Hall 3,9.98,1685,74.24,1.24,2044
2026-01-02 10:00:00,Hall 1,10.0,1764,56.04,1.19,2069
2026-01-02 10:01:00,Hall 3,10.02,1746,33.51,1.24,1919
